,smi,label
5538,N[C@H](C(=O)NC1[C@@H](O)[C@@H](O[C@@H]1CO)n1cnc2c(N(C)C)ncnc21)Cc1ccc(cc1)OC,1
5539,O(C)c1ccc(C[C@@H](C(NC2[C@@H](CO)O[C@@H](n3c4c(nc3)c(N(C)C)ncn4)[C@@H]2O)=O)N)cc1,1
5540,[C@@H]1(n2nc(C(=O)N)nc2)O[C@H](CO)[C@@H](O)[C@H]1O,1
5541,O[C@H]1[C@@H](O[C@H](CO)[C@H]1O)n1nc(nc1)C(=O)N,1
5542,CC(c1onc(-c2c3n(-c4cccc(c4C(N(C)C3)=O)Cl)cn2)n1)(CO)CO,1
5543,n1c(noc1C(C)(CO)CO)-c1c2CN(C(=O)c3c(Cl)cccc3-n2cn1)C,1
5544,C1C=CC(C(O)C(C)C(O)C(C)C(C(C)C(OC)C=COC2(C(c3c4c(C(O)=C(NC(=O)C=1C)C(C4=O)=CNN1CCN(CC1)C)c(O)c(C)c3O2)=O)C)OC(C)=O)C,1
5545,O=C1c2c3C(=C(NC(C(=CC=CC(C)C(O)C(C(C(C(OC(=O)C)C(C(C=COC4(C)Oc(c2C4=O)c(c3O)C)OC)C)C)O)C)C)=O)C1=CNN1CCN(C)CC1)O,1
5546,N1(C)[C@@H]2CC(C[C@H]1[C@@H]1O[C@@H]12)OC([C@@H](c1ccccc1)CO)=O,1
5547,[C@H]12[C@H]3CC(C[C@@H]([C@@H]2O1)N3C)OC(=O)[C@@H](c1ccccc1)CO,1
5548,C1(CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3[C@H](SC(C)=O)CC2=C1)CC[C@@]41CCC(=O)O1)C)C)=O,1
5549,C1[C@]2([C@@H](CC[C@@]32OC(=O)CC3)[C@H]2[C@H](C1)[C@@]1(C(=CC(CC1)=O)C[C@H]2SC(=O)C)C)C,1
5550,c1c2c([nH]n1)C[C@@H]1CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3CC[C@]4(C)O)[C@@]1(C)C2,1
5551,C1C[C@@]2(C)[C@@H](CC[C@@]2(O)C)[C@H]2[C@H]1[C@@]1([C@H](Cc3c(C1)cn[nH]3)CC2)C,1
5552,OC(C1C(=O)C=C/C(=N/Nc2ccc(cc2)S(=O)(Nc2ncccc2)=O)C=1)=O,1
5553,c1c(S(=O)(=O)Nc2ccccn2)ccc(c1)N/N=C1/C=CC(C(C(O)=O)=C1)=O,1
5554,C1O[C@](Cn2ncnc2)(c2c(Cl)cc(Cl)cc2)O[C@H]1COc1ccc(N2CCN(CC2)C(C)C)cc1,1
5555,n1cncn1C[C@@]1(c2ccc(Cl)cc2Cl)O[C@@H](COc2ccc(cc2)N2CCN(C(C)C)CC2)CO1,1
5556,O=C1O[C@@]2([C@@H](CC1)[C@H]1[C@H](CC2)[C@@]2(C)C=CC(=O)C=C2CC1)C,1
5557,C1C(C=C[C@@]2([C@@H]3[C@@H](CCC2=1)[C@@H]1CCC(=O)O[C@]1(CC3)C)C)=O,1
5558,[C@H]12CC[C@H](O)[C@@]2(C)CC[C@H]2[C@H]1CCC1=CC(=O)CC[C@]21C,1
5559,O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@@]21C)C,1
5560,C1(=O)[C@]2(O)C(=O)/C(C([C@H]([C@@H]2C[C@@H]2[C@@](O)(C)c3cccc(O)c3C(O)=C12)N(C)C)=O)=C(/N)O,1
5561,c12cccc(c2C(O)=C2[C@H](C[C@@H]3[C@](C2=O)(C(/C(=C(/N)O)C(=O)[C@H]3N(C)C)=O)O)[C@]1(C)O)O,1
5562,OCC(=O)[C@H]1CC[C@@H]2[C@@]1(C[C@@H]([C@H]1[C@H]2CCC2=CC(CC[C@@]21C)=O)O)C=O,1
5563,O[C@@H]1[C@@H]2[C@]3(CCC(C=C3CC[C@H]2[C@@H]2CC[C@@H]([C@]2(C1)C=O)C(=O)CO)=O)C,1
5564,c1[nH]c2c(n1)[nH]c(nc2=S)N,1
5565,[nH]1c(nc(c2c1nc[nH]2)=S)N,1
5566,C1N(CCCCC1)NC(NS(=O)(c1ccc(cc1)C)=O)=O,1
5567,C1CCN(NC(NS(=O)(=O)c2ccc(C)cc2)=O)CCC1,1
5568,C[C@@]12[C@](O)([C@@H](C[C@H]1[C@@H]1CCC3=CC(C=C[C@@]3([C@@]1(F)[C@H](C2)O)C)=O)O)C(CO)=O,1
5569,C[C@@]12[C@]3(F)[C@H]([C@H]4[C@@](C)([C@](O)([C@@H](C4)O)C(=O)CO)C[C@@H]3O)CCC1=CC(=O)C=C2,1
5570,n1c(c(-c2ccccc2)nc2c(N)nc(nc12)N)N,1
5571,n1c(c(nc2c(N)nc(N)nc12)-c1ccccc1)N,1
5572,C1(NS(=O)(=O)c2cc(S(N)(=O)=O)c(cc2N1)Cl)C(Cl)Cl,1
5573,c12c(cc(Cl)c(c1)S(=O)(N)=O)NC(C(Cl)Cl)NS2(=O)=O,1
5574,N1C([C@H](C)OC([C@H](NC(=O)[C@H](OC(=O)[C@H](C(C)C)NC([C@H](C)OC([C@H](NC([C@H](OC(=O)[C@H](C(C)C)NC([C@H](C)OC(=O)C(C(C)C)NC([C@@H](C(C)C)OC(=O)[C@@H]1C(C)C)=O)=O)C(C)C)=O)C(C)C)=O)=O)C(C)C)C(C)C)=O)=O,1
5575,C1(=O)[C@@H](OC([C@@H](C(C)C)NC([C@@H](C(C)C)OC([C@H](C(C)C)NC([C@H](C)OC([C@H](NC([C@H](OC(=O)[C@@H](NC([C@H](C)OC(=O)C(C(C)C)NC(=O)[C@H](OC([C@@H](N1)C(C)C)=O)C(C)C)=O)C(C)C)C(C)C)=O)C(C)C)=O)=O)=O)=O)=O)C,1
5576,Oc1c(C(c2ccccc2)CC(C)=O)c(c2c(o1)cccc2)=O,1
5577,O=C(CC(c1c(c2c(cccc2)oc1O)=O)c1ccccc1)C,1
5578,c1cc(cc(c1Cl)Cl)CC(=O)N1[C@@H](c2nc[nH]c2CC1)CN1CCCC1,1
5579,[nH]1c2c(nc1)[C@@H](CN1CCCC1)N(CC2)C(Cc1cc(Cl)c(Cl)cc1)=O,1
5580,c1ccccc1C(c1ccccc1)OC1CCN(CCCC(c2ccc(cc2)C(C)(C)C(O)=O)=O)CC1,1
5581,c1c(C(C)(C)C(=O)O)ccc(c1)C(=O)CCCN1CCC(CC1)OC(c1ccccc1)c1ccccc1,1
5582,c1(cn(C2CC2)c2cc(c(F)cc2c1=O)N1CCNCC1)C(O)=O,1
5583,n1(C2CC2)cc(c(=O)c2cc(c(N3CCNCC3)cc21)F)C(O)=O,1
5584,OCCn1ccc(=O)c(c1CC)O,1
5585,Oc1c(ccn(CCO)c1CC)=O,1
5586,CCc1c(c(=O)ccn1CCCCO)O,1
5587,CCc1c(c(ccn1CCCCO)=O)O,1
5588,[C@H]12c3[nH]c4ccccc4c3CCN1C[C@@H]1CC[C@H](O)[C@H](C(OC)=O)[C@H]1C2,1
5589,[C@H]12CN3CCc4c([C@@H]3C[C@@H]1[C@H]([C@H](CC2)O)C(=O)OC)[nH]c1ccccc14,1
5590,C(CO)Cn1ccc(=O)c(O)c1C,1
5591,C(Cn1c(C)c(O)c(=O)cc1)CO,1
5592,c1n(c2cc(N3CCN(C)CC3)c(F)cc2c(=O)c1C(=O)O)-c1ccc(cc1)F,1
5593,c1c(c(cc2c(=O)c(C(O)=O)cn(c12)-c1ccc(F)cc1)F)N1CCN(CC1)C,1
5594,N1(C[C@@H](c2ccccc2)N(C)C(Cc2c(N)cccc2)=O)C[C@@H](CC1)O,1
5595,[C@@H]1(CN(C[C@H](N(C)C(=O)Cc2c(cccc2)N)c2ccccc2)CC1)O,1
5596,C1N(C[C@H](CN2C[C@@H](CC2)O)N(C1)C(=O)Cc1ccc(Cl)c(Cl)c1)C(C)=O,1
5597,C(N1[C@H](CN(C(C)=O)CC1)CN1C[C@@H](CC1)O)(=O)Cc1cc(c(cc1)Cl)Cl,1
5598,[C@@H]1(CN(C(C)=O)CCN1C(=O)Cc1ccc(cc1)C(F)(F)F)CN1CC[C@@H](O)C1,1
5599,CC(N1CCN(C(=O)Cc2ccc(cc2)C(F)(F)F)[C@@H](CN2C[C@H](O)CC2)C1)=O,1
5600,CC(N1CCN([C@@H](CN2CC[C@H](C2)O)C1)C(=O)Cc1ccc(cc1)SC)=O,1
5601,C1[C@H](CN(C1)C[C@H]1CN(C(=O)C)CCN1C(=O)Cc1ccc(cc1)SC)O,1
5602,c1c(cc(CC(N2CCN(C(=O)C)C[C@@H]2CN2CC[C@H](C2)O)=O)cc1F)F,1
5603,c1(CC(N2CCN(C[C@@H]2CN2C[C@H](O)CC2)C(=O)C)=O)cc(F)cc(c1)F,1
5604,C1CN(C(=O)Cc2cccc(OC)c2)[C@@H](CN2C[C@H](O)CC2)CN1C(C)=O,1
5605,[C@@H]1(CN(CC1)C[C@H]1CN(C(=O)C)CCN1C(Cc1cc(ccc1)OC)=O)O,1
5606,[O-][N+](c1ccc(cc1)CC(=O)N1CCN(C(=O)C)C[C@@H]1CN1CC[C@H](O)C1)=O,1
5607,C(N1CC[C@H](O)C1)[C@H]1CN(C(C)=O)CCN1C(Cc1ccc([N+]([O-])=O)cc1)=O,1
5608,c1(ccc(cc1)CC(=O)N1CCN(C(C)=O)C[C@@H]1CN1CC[C@@H](O)C1)OC,1
5609,O(c1ccc(cc1)CC(=O)N1CCN(C(=O)C)C[C@@H]1CN1CC[C@@H](O)C1)C,1
5610,[O-][N+](=O)c1cccc(c1)CC(N1CCN(C(C)=O)C[C@@H]1CN1CC[C@H](O)C1)=O,1
5611,c1cc(CC(N2[C@@H](CN3CC[C@@H](C3)O)CN(C(C)=O)CC2)=O)cc([N+](=O)[O-])c1,1
5612,C1N(CC[C@H]1O)C[C@H]1CN(CCN1C(=O)Cc1ccccc1)C(C)=O,1
5613,C1N(CCN([C@H]1CN1C[C@@H](CC1)O)C(Cc1ccccc1)=O)C(C)=O,1
5614,C1[C@H](O)CN(C[C@@H]2N(C(=O)Cc3ccc([S@@](C)=O)cc3)CCN(C(C)=O)C2)C1,1
5615,C(N1CCN(C(=O)Cc2ccc([S@](=O)C)cc2)[C@@H](CN2CC[C@@H](C2)O)C1)(C)=O,1
5616,N1(CCN(C(=O)C)C[C@@H]1CN1CC[C@H](O)C1)C(Cc1ccc(S(C)(=O)=O)cc1)=O,1
5617,C(N1CC[C@H](O)C1)[C@H]1CN(C(=O)C)CCN1C(Cc1ccc(cc1)S(=O)(C)=O)=O,1
5618,O/C(Nc1noc(c1)C)=C1\N(S(=O)(c2ccccc2C1=O)=O)C,1
5619,c1(noc(C)c1)N/C(=C1/N(S(=O)(=O)c2ccccc2C1=O)C)O,1
5620,c1(F)c(N2CC(C)NCC2)c(F)c2n(CC)cc(C(O)=O)c(=O)c2c1,1
5621,C1(C)NCCN(C1)c1c(cc2c(n(CC)cc(C(=O)O)c2=O)c1F)F,1
5622,s1cc(nc1CCN)-c1ccccc1,1
5623,c1c(-c2csc(n2)CCN)cccc1,1
5624,O=S1(c2c(C(=O)/C(N1C)=C(\O)Nc1ncc(C)s1)cccc2)=O,1
5625,c1c2S(=O)(=O)N(C)/C(=C(\Nc3sc(cn3)C)O)C(=O)c2ccc1,1
5626,O=C1/C(N(C)S(c2c1cccc2)(=O)=O)=C(\O)Nc1ncccc1,1
5627,c12ccccc1S(=O)(=O)N(C)/C(C2=O)=C(\Nc1ccccn1)O,1
5628,c1cc(ccc1C(C)(C)C)C(CCCN1CCC(OC(c2ccccc2)c2ccccc2)CC1)=O,1
5629,c1cc(ccc1)C(c1ccccc1)OC1CCN(CC1)CCCC(c1ccc(C(C)(C)C)cc1)=O,1
5630,n12cc(C(=O)O)c(c3cc(c(c(c23)SCC1)N1CCN(C)CC1)F)=O,1
5631,C1CN(CCN1C)c1c2c3c(cc1F)c(c(cn3CCS2)C(O)=O)=O,1
5632,C1C[C@@]2(C(=O)NC(=O)N2)C[C@H](CN2CCCC2)N1C(=O)Cc1ccc(c(Cl)c1)Cl,1
5633,O=C1N[C@@]2(C(N1)=O)CCN(C(Cc1ccc(Cl)c(c1)Cl)=O)[C@@H](CN1CCCC1)C2,1
5634,C(c1ccc(c(Cl)c1)Cl)C(N1[C@H](CN2C[C@H](O)CC2)c2nccn2CC1)=O,1
5635,[C@@H]1(CN(C[C@@H]2c3nccn3CCN2C(Cc2cc(c(cc2)Cl)Cl)=O)CC1)O,1
5636,C1[C@@H](N(CCN1CCO)C(Cc1cc(c(Cl)cc1)Cl)=O)CN1CC[C@H](C1)O,1
5637,c1(Cl)c(Cl)cc(CC(N2[C@@H](CN3CC[C@@H](O)C3)CN(CCO)CC2)=O)cc1,1
5638,C(c1cc(Cl)c(Cl)cc1)C(N1[C@H](CN2C[C@@H](CC2)O)c2nc[nH]c2CC1)=O,1
5639,c1(c(Cl)cc(CC(=O)N2[C@H](CN3C[C@@H](CC3)O)c3c([nH]cn3)CC2)cc1)Cl,1
5640,c1cc(-c2c(OCC(O)=O)c(C(=O)N[C@@H](CC)c3ccccc3)c3c(cccc3)n2)ccc1,1
5641,c1([C@H](CC)NC(=O)c2c(OCC(O)=O)c(nc3c2cccc3)-c2ccccc2)ccccc1,1
5642,N([C@@H](CC)c1ccccc1)C(=O)c1c(c(-c2ccccc2)nc2c1cccc2)OCCCC(=O)O,1
5643,c1c2nc(-c3ccccc3)c(c(c2ccc1)C(N[C@H](c1ccccc1)CC)=O)OCCCC(=O)O,1
5644,c1ccccc1-c1nc2c(cccc2)c(C(N[C@H](c2ccccc2)CC)=O)c1OCCNC(Cc1c(cccc1)C(=O)O)=O,1
5645,c1cc2c(c(c(OCCNC(Cc3c(C(=O)O)cccc3)=O)c(n2)-c2ccccc2)C(N[C@@H](CC)c2ccccc2)=O)cc1,1
5646,n1c2c(cccc2)c(C(N[C@@H](CC)c2ccccc2)=O)c(c1-c1ccccc1)OCCNC(Cc1ncccc1)=O,1
5647,c1ccccc1[C@H](CC)NC(c1c(OCCNC(=O)Cc2ncccc2)c(nc2c1cccc2)-c1ccccc1)=O,1
5648,c1(ccccc1)[C@@H](NC(c1c(c(-c2ccccc2)nc2c1cccc2)OCCNC([C@@H]1CCCN1)=O)=O)CC,1
5649,c1ccccc1-c1nc2c(cccc2)c(c1OCCNC([C@H]1NCCC1)=O)C(=O)N[C@H](c1ccccc1)CC,1
5650,c1c(-c2nc3c(cccc3)c(c2Cn2cncc2)C(N[C@H](c2ccccc2)CC)=O)cccc1,1
5651,c1c(-c2nc3c(cccc3)c(C(=O)N[C@H](c3ccccc3)CC)c2Cn2ccnc2)cccc1,1
5652,O=C(c1cn(c2c(c(N)c(c(c2F)N2C[C@H](C)N[C@@H](C2)C)F)c1=O)C1CC1)O,1
5653,O=C(O)c1cn(c2c(c(N)c(F)c(c2F)N2C[C@H](C)N[C@H](C)C2)c1=O)C1CC1,1
5654,CN1S(=O)(c2ccsc2C(/C1=C(/O)Nc1ccccn1)=O)=O,1
5655,c1sc2C(/C(N(C)S(=O)(c2c1)=O)=C(/O)Nc1ccccn1)=O,1
5656,C1=C(Cc2ccc(C)nc2)CN=C(NCCSCc2oc(CN(C)C)cc2)N1,1
5657,N1C=C(Cc2cnc(cc2)C)CN=C1NCCSCc1oc(cc1)CN(C)C,1
5658,N(CCCN)CCSP(O)(O)=O,1
5659,C(NCCSP(=O)(O)O)CCN,1
5660,Nc1ccc(C(=O)O)c(c1)O,1
5661,c1(c(ccc(c1)N)C(O)=O)O,1
5662,O(c1cccc2C(c3c(c4c([C@H](C[C@](O)(C(=O)C)C4)O[C@@H]4O[C@H]([C@H]([C@H](C4)N)O)C)c(O)c3C(c21)=O)O)=O)C,1
5663,C1(c2cccc(OC)c2C(=O)c2c(c3[C@@H](O[C@@H]4O[C@H]([C@H]([C@H](C4)N)O)C)C[C@](C(=O)C)(Cc3c(O)c12)O)O)=O,1
5664,c1c(Cl)c2c(C(O)=C3C(=O)[C@@]4(O)[C@H]([C@@H](C(/C(C4=O)=C(/O)N)=O)N(C)C)C[C@@H]3[C@@H]2O)c(c1)O,1
5665,c1(c2C(=C3[C@@H]([C@@H](c2c(Cl)cc1)O)C[C@@H]1[C@@](C3=O)(O)C(/C(=C(\O)N)C(=O)[C@H]1N(C)C)=O)O)O,1
5666,O=C1CN(CC(N1)=O)[C@@H](C)CN1CC(NC(=O)C1)=O,1
5667,C1C(=O)NC(CN1[C@@H](C)CN1CC(=O)NC(=O)C1)=O,1
5668,N12C(=O)[C@](NC([C@@H]3C[C@@H]4c5cccc6c5c(c[nH]6)C[C@H]4N(C3)C)=O)(O[C@@]1(O)[C@H]1N(CCC1)C([C@@H]2Cc1ccccc1)=O)C,1
5669,C1[C@H](C(=O)N[C@]2(C(N3[C@@H](Cc4ccccc4)C(N4CCC[C@H]4[C@]3(O)O2)=O)=O)C)C[C@H]2[C@H](N1C)Cc1c3c2cccc3[nH]c1,1
5670,O=C1O[C@@](c2c(N1)ccc(Cl)c2)(C(F)(F)F)C#CC1CC1,1
5671,c1c(cc2[C@@](C(F)(F)F)(OC(Nc2c1)=O)C#CC1CC1)Cl,1
5672,O=C([C@@H](N[C@H](C(N1CCC[C@H]1C(=O)O)=O)C)CCc1ccccc1)OCC,1
5673,C([C@@H](N[C@H](C(N1CCC[C@H]1C(O)=O)=O)C)CCc1ccccc1)(OCC)=O,1
5674,[C@@H](CC)(NCCN[C@H](CO)CC)CO,1
5675,[C@@H](NCCN[C@@H](CC)CO)(CO)CC,1
5676,[C@@]1(CC)(C[C@@H](c2c(c3c(C(c4cccc(c4C3=O)O)=O)cc2[C@H]1C(=O)OC)O)OC1CC(N(C)C)C(C(C)O1)OC1OC(C(OC2CCC(C(O2)C)=O)C(O)C1)C)O,1
5677,C1(C(C(OC(O[C@H]2C[C@@]([C@H](C(=O)OC)c3cc4c(c(O)c23)C(c2c(C4=O)cccc2O)=O)(CC)O)C1)C)OC1CC(O)C(C(C)O1)OC1CCC(=O)C(C)O1)N(C)C,1
5678,N([C@H]1[C@H]2SC([C@@H](N2C1=O)C(O)=O)(C)C)C(=O)CCC[C@@H](N)C(O)=O,1
5679,C([C@H](C(O)=O)N)CCC(=O)N[C@H]1[C@H]2SC([C@H](C(O)=O)N2C1=O)(C)C,1
5680,c1(O)c2c(C(O)CC(O)(C(CO)=O)C2)c(c2c1C(=O)c1cccc(OC)c1C2=O)O,1
5681,c12c(O)c3c(c(c2CC(CC1O)(C(CO)=O)O)O)C(c1c(c(OC)ccc1)C3=O)=O,1
5682,CC1(C)C(N2C(=O)C(C2S1)NC(=O)CSCC=C)C(=O)[O-].[Na+],1
5683,S1C(C)(C)C(C([O-])=O)N2C(=O)C(NC(=O)CSCC=C)C21.[Na+],1
5684,C(C12CC3(C[C@H](C[C@H](C3)C1)C2)N)(N[C@H]1[C@@H]2N([C@H](C(C)(S2)C)C(=O)O)C1=O)=O,1
5685,C1(=O)[C@H]([C@H]2SC(C)(C)[C@H](C(=O)O)N21)NC(=O)C12C[C@@H]3C[C@H](C1)CC(C2)(N)C3,1
5686,C1CN(CCCC1)C=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C2C(OCOC(C(C)(C)C)=O)=O)C,1
5687,C1CCCCN(C1)C=N[C@@H]1C(=O)N2C(C(S[C@@H]21)(C)C)C(OCOC(=O)C(C)(C)C)=O,1
5688,C1(c2c(ccc(N)c2O)C[C@H]2C[C@H]3[C@H](N(C)C)C(/C(=C(\N)O)C([C@@]3(O)C(=O)C=12)=O)=O)O,1
5689,c12ccc(N)c(c1C(=C1C(=O)[C@]3([C@@H](C[C@@H]1C2)[C@@H](C(=O)/C(=C(\N)O)C3=O)N(C)C)O)O)O,1
5690,C([C@@]1(Cc2c(O)c3c(c(O)c2[C@H](C1)O[C@H]1C[C@H](O)[C@H](O)CO1)C(c1c(cccc1)C3=O)=O)N)(C)=O.[Cl-].[H+],1
5691,N(C(c1c(c2c(cccn2)[nH]c1)=O)=O)[C@H](c1ccccc1)C(=O)NC1[C@@H]2N([C@@H](C(O)=O)C(C)(S2)C)C1=O,1
5692,c1(ccccc1)[C@H](C(NC1C(=O)N2[C@@H]1SC([C@@H]2C(O)=O)(C)C)=O)NC(=O)c1c[nH]c2cccnc2c1=O,1
5693,O=C1[C@]2([C@@H](C[C@@H]3[C@](O)(c4c(C(=C13)O)c(O)ccc4)C)[C@@H](C(/C(=C(/O)NC(C(O)=O)N1CCN(CC1)CCO)C2=O)=O)N(C)C)O,1
5694,C(C(O)=O)(N1CCN(CCO)CC1)N/C(=C1/C([C@@]2(O)C(C3=C(O)c4c(cccc4O)[C@@](O)([C@H]3C[C@H]2[C@H](N(C)C)C1=O)C)=O)=O)O,1
5695,[C@H]12[C@H](O[C@H]([C@H](N)C2)O[C@@H]2[C@@H](N)C[C@@H](N)[C@@H]([C@H]2O)O)[C@H](O)[C@H](NC)[C@@H](O[C@@H]2[C@@H]([C@H]([C@H](N)[C@H](O2)CO)O)O)O1,1
5696,O([C@H]1[C@@H](C[C@H]2[C@@H]([C@H](O)[C@@H]([C@H](O2)O[C@H]2O[C@@H]([C@H]([C@H](O)[C@H]2O)N)CO)NC)O1)N)[C@H]1[C@H](O)[C@@H](O)[C@H](N)C[C@@H]1N,1
5697,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@H](C[C@@H](NC([C@@H](O)CCN)=O)[C@H](O[C@@H]3[C@H](O)[C@H]([C@@H]([C@H](O3)CO)O)N)[C@H]2O)N)O1,1
5698,[C@H]1(C[C@@H]([C@H]([C@H](O)[C@H]1O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)N)O)O[C@H]1O[C@@H](CC[C@H]1N)CN)N)NC(=O)[C@@H](O)CCN,1
5699,c1cc(O)ccc1[C@H](C(=O)N[C@H]1[C@H]2SC([C@H](C(O)=O)N2C1=O)(C)C)NC(=O)[C@@H](CC(NC)=O)N,1
5700,c1cc([C@@H](NC(=O)[C@H](N)CC(=O)NC)C(N[C@H]2[C@@H]3N([C@@H](C(O)=O)C(C)(C)S3)C2=O)=O)ccc1O,1
5701,[C@@H]1(O[C@@H]2[C@H]([C@H](O)[C@H](OC)[C@H]([C@H]2O)N(C)C(=O)CN)N)[C@H](N)CC[C@@H](C(C)N)O1,1
5702,O1[C@@H](CC[C@H]([C@H]1O[C@H]1[C@H](O)[C@H](N(C)C(=O)CN)[C@@H](OC)[C@H]([C@@H]1N)O)N)C(N)C,1
5703,OC(C(C)(C)O/N=C(\C(=O)N[C@H]1[C@@H](N(C1=O)S(=O)([O-])=O)C)c1csc(n1)[NH3+])=O,1
5704,OC(=O)C(C)(C)O/N=C(/c1csc([NH3+])n1)C(=O)N[C@@H]1C(N([C@H]1C)S([O-])(=O)=O)=O,1
5705,C(OC(OC(=O)OCC)C)([C@@H]1N2[C@@H]([C@H](N=CN3CCCCCC3)C2=O)SC1(C)C)=O,1
5706,CCOC(OC(OC(=O)[C@H]1C(S[C@@H]2[C@H](N=CN3CCCCCC3)C(N21)=O)(C)C)C)=O,1
5707,[C@@H]1(OC2C(O)C(CC(C)O2)N(C)C)C([C@@H]([C@@H](C)C(=O)O[C@@H]([C@@H]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)C)CC)OC1OC(C(O)C(OC)(C)C1)C)C,1
5708,N(C)(C1C(O)C(OC(C)C1)O[C@H]1[C@](C[C@@H](C)C(=O)[C@@H]([C@H]([C@H]([C@H](OC([C@H](C)[C@H](C1C)OC1OC(C)C(C(C1)(OC)C)O)=O)CC)C)O)C)(C)O)C,1
5709,N12[C@@H]([C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C2=O)SC(C)(C)[C@@H]1C(=O)O,1
5710,c1c(cccc1)C(C(=O)Oc1ccccc1)C(=O)N[C@@H]1C(N2[C@@H](C(=O)O)C(C)(S[C@@H]21)C)=O,1
5711,O=C(Oc1cc2c(cc1)CCC2)C(C(N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(O)=O)=O)c1ccccc1,1
5712,N12[C@@H](C(O)=O)C(C)(C)S[C@@H]2[C@@H](C1=O)NC(=O)C(c1ccccc1)C(=O)Oc1cc2CCCc2cc1,1
5713,C1(C)OC(OC2c3c(O)c4c(C(c5cccc(c5C4=O)O)=O)c(O)c3C[C@@](C(C)=O)(C2)O)CC(C1O)N,1
5714,c1(O)cccc2c1C(=O)c1c(c(O)c3C[C@](CC(OC4CC(C(O)C(C)O4)N)c3c1O)(C(C)=O)O)C2=O,1
5715,c1(/C(C(=O)N[C@@H]2C(N(C2COC(=O)N)S(O)(=O)=O)=O)=N/OCC(=O)O)nc(sc1)N,1
5716,C(=N/OCC(=O)O)(\c1nc(sc1)N)C(N[C@H]1C(N(C1=O)S(O)(=O)=O)COC(=O)N)=O,1
5717,C1S[C@@H]2[C@@H](C(N2C(C(O)=O)=C1Cl)=O)NC(=O)[C@@H](c1ccccc1)N,1
5718,N12[C@H](SCC(=C1C(=O)O)Cl)[C@@H](C2=O)NC(=O)[C@@H](c1ccccc1)N,1
5719,N12[C@H](SCC(=C2C(=O)O)C)[C@H](NC([C@H](N)c2ccc(O)cc2)=O)C1=O,1
5720,c1(O)ccc([C@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SCC(C)=C3C(O)=O)N)cc1,1
5721,c1ccc([C@H](C(=O)N[C@@H]2C(N3C(=C(CS[C@H]23)C)C(=O)O)=O)N)cc1,1
5722,c1ccccc1[C@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C)N,1
5723,[C@H]12SCC(=C(N1C([C@H]2NC(=O)Cc1ccccc1)=O)C(=O)O)COC(C)=O,1
5724,[C@@H]12[C@@H](C(=O)N1C(=C(CS2)COC(C)=O)C(O)=O)NC(Cc1ccccc1)=O,1
5725,C1(=O)N2C(=C(CSc3nnc(C)s3)CS[C@@H]2[C@@H]1NC(C(c1ccc(cc1)O)N)=O)C(O)=O,1
5726,C1(N2[C@@H]([C@@H]1NC(=O)C(c1ccc(O)cc1)N)SCC(CSc1nnc(C)s1)=C2C(=O)O)=O,1
5727,c1cc(ccc1O)C(N)C(N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc1n[nH]nc1)=O,1
5728,[nH]1nc(cn1)SCC1=C(N2C(=O)[C@H]([C@H]2SC1)NC(C(N)c1ccc(cc1)O)=O)C(=O)O,1
5729,C(Sc1n(C)nnn1)C1CS[C@H]2N(C([C@H]2NC(=O)CSC(F)(F)F)=O)C=1C([O-])=O.[Na+],1
5730,c1(Cl)cn(CC(N[C@H]2[C@H]3SCC(=C(N3C2=O)C(O)=O)CSc2nnc(C)s2)=O)cc(c1=O)Cl,1
5731,O=C(C1=C(CSc2nnc(s2)C)CS[C@H]2N1C(=O)[C@H]2NC(Cn1cc(Cl)c(=O)c(c1)Cl)=O)O,1
5732,N12C([C@@H](NC([C@H](O)c3ccccc3)=O)[C@H]1SCC(CSc1sc(nn1)C)=C2C(=O)O)=O,1
5733,c1(ccccc1)[C@H](C(=O)N[C@@H]1C(N2[C@@H]1SCC(CSc1sc(nn1)C)=C2C(=O)O)=O)O,1
5734,O=C(OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(/C(c3csc(n3)N)=C\CC)=O)[C@H]2SC1)N,1
5735,O=C1N2[C@H](SCC(=C2C(=O)O)COC(N)=O)[C@@H]1NC(/C(=C\CC)c1csc(N)n1)=O,1
5736,C(O)(C1N2C([C@@H](NC(=O)/C(=N\O)c3csc(n3)N)[C@H]2SCC=1COC)=O)=O,1
5737,[C@H]12N(C(=C(CS2)COC)C(O)=O)C([C@H]1NC(/C(=N\O)c1csc(N)n1)=O)=O,1
